,Amnat.Charoen,Ang.Thong,Bangkok,Buri.Ram,Chachoengsao,Chai.Nat,Chaiyaphum,Chanthaburi,Chiang.Mai,Chiang.Rai,Chon.Buri,Chumphon,Kalasin,Kamphaeng.Phet,Kanchanaburi,Khon.Kaen,Krabi,Lampang,Lamphun,Loei,Lop.Buri,Mae.Hong.Son,Maha.Sarakham,Mukdahan,Nakhon.Nayok,Nakhon.Pathom,Nakhon.Phanom,Nakhon.Ratchasima,Nakhon.Sawan,Nakhon.Si.Thammarat,Nan,Narathiwat,Nong.Bua.Lam.Phu,Nong.Khai,Nonthaburi,Pathum.Thani,Pattani,Phangnga,Phatthalung,Phayao,Phetchabun,Phetchaburi,Phichit,Phitsanulok,P.Nakhon.S.Ayutthaya,Phrae,Phuket,Prachin.Buri,Prachuap.Khiri.Khan,Ranong,Ratchaburi,Rayong,Roi.Et,Sa.Kaeo,Sakon.Nakhon,Samut.Prakan,Samut.Sakhon,Samut.Songkhram,Saraburi,Satun,Si.Sa.Ket,Sing.Buri,Songkhla,Sukhothai,Suphan.Buri,Surat.Thani,Surin,Tak,Trang,Trat,Ubon.Ratchathani,Udon.Thani,Uthai.Thani,Uttaradit,Yala,Yasothon
22,83.65703087,78.57423386,78.32499031,81.82216204,81.89123498,80.29313793,83.46358035,85.64957291,83.350962,82.40724266,80.53277919,84.0747397,81.02687242,81.89023879,84.68149425,82.4728726,84.37787722,83.09956533,80.79565764,83.731587,81.40709624,85.24153715,81.10691792,83.5000808,83.24696776,75.18039264,83.71527314,82.37609293,82.09064027,82.66065486,85.27266593,84.73466339,82.43947386,83.52106754,77.25403673,78.92148597,80.06471858,82.52866856,84.29360944,82.64758827,84.02526446,80.60334584,82.23510035,83.46170882,77.99194684,84.53409526,82.05469044,83.29486605,82.25320716,85.43962886,79.90864905,82.71674715,81.64811107,83.61262393,82.01464484,78.07240749,75.91909677,75.82308396,81.43063768,83.47530145,84.11205561,79.5883395,81.99511914,81.59913316,78.30470922,82.95495285,83.08246327,86.1958532,84.58369064,85.1882982,85.52619296,81.92495067,83.52268844,84.59563193,84.5931346,82.68641959
23,79.14892857,78.05729783,79.58105681,80.10188503,81.13464708,80.4057389,81.47643102,83.56693952,83.54123887,82.05928214,80.68580746,84.77034862,77.83002447,83.24607819,83.49992994,80.5807765,85.05184924,83.36531985,82.07858541,82.81076409,78.97433962,84.23064973,78.38975684,79.39418179,82.05268506,78.23492258,78.59641419,80.90116504,81.8782787,85.38975109,83.42122836,87.48076615,81.06830851,79.76276694,78.63730019,79.21232982,85.45390619,82.12981348,86.38433936,81.65349825,81.0707949,82.90467553,81.63541133,82.83338332,77.97816569,82.82294742,81.2730352,81.57726939,82.90350898,85.59203012,81.80839652,82.00973547,77.8744838,82.68016621,76.96716511,79.23767955,78.07229784,78.71885868,79.55542348,82.85461703,80.36987444,79.12809456,84.59973936,83.16924633,79.29973845,85.42314076,80.27734435,84.79577345,84.78684388,82.83672547,81.22378848,78.30598286,84.15138637,82.44051886,88.18592546,78.36671783
24,72.07093944,64.16252261,67.97558578,70.06433311,69.36804843,72.51542024,72.92835599,71.0742199,77.68365048,76.91018235,67.97193841,76.19444715,69.95367444,79.02484814,75.52641326,72.79849216,84.08432743,77.1577745,75.24788818,76.24274965,67.430495,78.19647502,69.95297656,71.82501767,71.52477282,62.03763025,70.91165852,70.41055175,74.77397155,84.06272294,78.00311985,89.26692549,73.40883335,70.13778968,64.35030017,66.41773312,86.84447029,78.33397186,86.94204116,76.57837273,71.89457697,71.00293088,75.30417304,75.79211829,63.41280093,76.19113295,79.95379889,70.40984955,69.63750952,77.08331742,68.92030452,68.52117364,69.82992838,70.33619337,68.30422533,67.4976167,63.55520187,64.43560449,67.56496051,82.77951251,72.09257206,67.80855166,84.96287693,76.66912938,67.95042896,82.10170877,70.90037456,77.50144679,84.07483545,69.99353975,72.6211866,68.76339152,79.02575319,76.24091634,89.85372335,70.8407773
25,70.4803109,60.75403157,65.31471025,67.50780848,64.53039891,66.86588056,70.12661374,65.91772581,75.93107384,75.29248,63.82649534,71.49228143,68.5597276,75.0906404,72.29753961,70.15064061,80.58456204,75.85697318,74.4026243,74.02988828,64.07131027,74.82597125,67.70358806,70.98746259,67.78823777,60.24780857,71.33725706,67.47308272,69.89203493,81.81362398,77.40108677,87.19517611,71.08001488,69.80816929,62.30263252,62.84837653,84.27919679,74.36046082,83.35013727,74.84885149,69.50634494,68.81521698,70.99859362,73.04823639,59.90558948,75.38860856,76.24108593,66.44842264,66.7099239,71.73280281,66.94145132,63.84126282,68.22075612,64.55129652,68.79421627,64.92736582,62.39165951,63.95197345,63.98620621,79.31976526,69.81258202,63.59145281,81.34996098,74.59268811,64.43371484,79.02121606,69.01234338,75.12967955,80.73072401,65.67053521,69.41824962,68.29950226,73.93307248,74.8369173,86.94739007,69.24511777
26,67.34437741,65.05356999,74.16516558,63.40686098,69.42197964,65.94460098,68.30443727,73.58988571,67.91373006,69.94660262,73.71469645,77.02605838,65.39002554,72.20972726,72.37076537,67.72986108,72.55742018,69.1872378,67.39914279,71.17523016,64.00780651,67.62367892,64.67439811,67.35093729,69.2104025,67.87289222,68.59757077,64.54551952,68.20688916,78.24247643,71.76654611,81.87673899,69.50630716,68.85607657,70.73072492,70.36652488,76.08584611,74.50012994,80.20238692,69.46881116,69.05277939,72.09523817,69.01264357,73.02940125,66.49067793,70.49227828,75.9599406,68.16121335,74.01620754,75.48630314,70.97525518,76.58165082,65.2661927,64.87531557,66.70113449,74.74251338,73.60777567,73.15997325,65.80084552,73.73688141,67.29383221,64.92828499,75.59129539,71.45846636,65.84557552,76.61786201,65.19627256,72.6701443,74.54131077,76.89210863,67.54886522,67.00118048,71.41512488,73.15983382,78.40514672,66.20689658
27,66.82440611,69.25083074,76.71994846,65.12074952,77.01707667,65.13475387,73.06353335,83.20807218,60.61658456,61.56857606,78.80572867,79.36690126,64.49585414,65.90447521,73.45158913,69.08943406,76.69057542,60.8518181,59.76270745,68.71196461,70.16076145,61.39608308,65.03674343,66.96560548,77.43434825,71.63618261,68.66845679,70.02188622,66.89957632,78.43782469,65.40298713,84.95562452,66.38998555,66.61189188,73.21249066,73.55706304,81.5397261,78.31020495,81.39096114,61.49064977,74.27385424,76.3105029,66.87323267,69.97709511,71.36883674,63.32944492,78.34102433,77.08221561,80.11848454,78.38801632,73.31030874,81.64168244,64.85045358,73.82404585,65.55500662,77.85732706,77.89138177,74.76381687,74.04380379,78.46006943,67.36750916,66.95809373,80.79023534,62.48290265,66.74762229,77.80591548,65.97372362,68.9337068,77.58260558,83.76441319,68.37976616,64.54040429,69.10901854,67.5001028,83.29057352,65.58061112
28,70.85334515,69.30143408,76.59885736,71.64363304,78.78938687,69.85761291,76.53377402,84.11850568,66.4425196,68.75737891,78.86751413,82.80853451,69.2826176,70.86185165,80.35588775,72.76932453,82.2659199,66.17946525,66.30364893,75.46155777,72.0796173,65.67811909,70.03817936,71.65468569,77.98981944,70.9839238,75.65040622,74.76195695,72.63221825,83.4385169,74.60948023,85.78107499,70.11494496,73.7073695,73.03760475,72.76088067,84.73651054,80.69494802,84.66174671,67.57769454,77.78065503,75.63309361,71.01323818,72.63776691,70.08436462,68.22714194,80.2957962,78.02959114,81.22346771,83.44032952,72.50587084,81.10761596,69.67373332,77.57376637,72.52475348,77.30583841,75.37372219,71.25493716,74.39049934,81.25650735,71.65546719,69.35261607,83.71297399,66.18356701,70.16458729,82.94322381,71.95315595,77.13824921,82.54501666,83.93146743,73.39722944,69.51314575,77.46176576,71.78294629,85.62753919,69.5209987
29,75.80866177,71.57852086,75.91244731,74.30419541,78.28540938,72.04217065,79.14483103,85.42224507,76.68859308,72.68120051,78.6912338,83.57224406,71.37135466,74.52667531,82.0525729,75.52276897,83.7861126,73.82185178,75.23165444,78.84591133,72.76408493,78.62722761,71.60499132,76.05977372,78.56617844,71.45878154,76.54595738,76.42232343,73.56664042,80.7802671,78.04490567,81.46755612,73.58091187,74.31239376,74.57169742,74.41499522,80.37991099,83.13780991,83.81893922,70.59148769,79.60465978,77.88345979,73.49042697,78.27228566,72.42514928,74.72044185,82.52376504,78.62379977,81.98173571,86.69780406,75.31089239,81.42054237,72.96403507,80.42841423,72.83290046,76.34074864,73.28837443,71.73826317,75.72013054,84.36941315,77.30282379,71.65029333,82.62198302,73.91865366,72.88498684,81.73924031,75.49178733,84.38982172,84.69163537,86.28744537,79.50161844,70.95322233,78.2872616,78.475184,82.93692,74.17630381
30,83.77925484,75.60265333,77.6905205,76.84897453,81.72853763,74.79483739,82.17661823,86.24226363,81.66662457,79.4735749,80.40103363,83.79445081,79.28031131,81.20578363,86.76244936,79.36012944,81.95600959,81.6823008,80.13954067,81.8604195,78.45121294,83.54287787,76.51323971,83.55441655,85.07665555,77.11926982,83.74458347,78.69319643,78.47283501,78.34778527,82.49128504,81.0938635,79.96540559,82.67541525,78.86947055,79.25971813,76.92695385,81.98986337,80.76099774,79.31103416,84.15849225,81.59708883,80.14305189,83.44589685,77.48142069,83.22311343,79.29215748,84.77130082,83.74617471,86.84796273,80.52840299,82.90807381,79.39088857,81.93969509,81.56262311,77.00595699,75.8085262,76.00857626,81.08181065,78.31051294,81.46279487,74.50451037,77.90386744,80.97792093,76.81928085,80.89249454,78.62943682,88.46169121,80.57369092,86.76622723,84.72156238,80.38429399,81.29145289,83.4881573,79.94173712,81.94136366
31,86.0804396,74.59379821,75.01268578,75.87627645,80.43026967,73.42173053,82.07338751,86.92649609,82.2681223,80.95174558,78.82758633,85.72309131,81.05080527,81.6886993,86.74558142,77.92985414,83.39544325,81.72064763,79.01207388,82.64479438,80.17071063,85.82364919,76.21494884,86.04705539,84.34605872,74.83399343,88.05314236,78.05888967,79.49304788,78.94895835,85.73279289,83.56824669,79.54372717,85.83012147,76.15314788,78.07121252,79.09904357,83.25613334,80.51664582,81.02275331,85.48553737,81.06982179,81.95690037,84.84605583,76.77467087,84.51292779,80.52833443,84.25262593,84.08650944,88.32030435,80.63997378,82.83297755,81.54268977,81.01529224,85.38274348,74.5285568,75.33978511,75.46172608,81.32724626,79.98747863,83.87180014,73.09618317,79.1263037,80.6927303,74.73704946,81.99907384,80.20261911,89.20936868,81.94652447,87.7965742,86.54173201,82.15151118,81.18537784,85.33700975,81.8774974,84.43452413
32,86.50915395,72.41143989,74.1135067,77.39640364,79.9346481,71.92822656,82.82298304,87.29514802,82.28653605,81.55388944,78.7555596,84.8432291,83.02848182,81.64060499,86.72659165,79.83885545,83.24032882,80.98604654,77.96113955,82.16538888,78.94834398,86.8005389,78.55334557,86.63666304,83.73394322,74.41961261,88.00723548,79.25299426,78.07858984,78.46459919,85.22729029,81.44291713,80.7716488,84.03991902,74.04984223,75.46339657,78.14248348,83.28337967,80.50855553,81.23877363,85.37113507,81.45576349,81.48474456,84.73443053,74.43553871,83.8198464,81.36763487,84.77453228,84.62288222,87.73847995,80.02707543,82.38418418,81.8502281,84.47408888,85.58797022,74.36469762,75.50559196,74.33155674,80.15179398,81.97129429,84.68848589,70.84285984,79.92019576,79.77578641,74.23961518,81.13993548,80.75421683,88.99207148,82.87926917,88.02119546,87.61497537,82.78837448,80.21310058,84.79638793,80.79315917,84.52453701
33,85.97859973,78.86545848,77.62120066,81.15532279,83.71492622,78.54040593,84.62775161,88.48987967,83.38517872,82.30261229,81.77317975,85.77729726,83.58394257,82.72368394,85.38489563,82.52445441,85.36899246,82.1832425,80.69373006,82.41122005,83.02565456,85.43741682,81.96597424,85.7420838,85.13668889,76.31040921,85.20888546,82.39292044,82.37345007,82.56579779,84.6875626,82.72096079,82.42106198,83.93129912,77.82605534,79.78800448,79.60352108,84.01078674,82.60461439,81.22254407,85.12464342,80.19676662,83.99793009,84.27070507,79.23466003,84.26482553,82.21706085,86.11341685,83.92240699,88.37255313,79.6896455,84.68424565,84.07913445,85.36198018,83.76864861,77.55230111,76.2174034,74.3150374,82.68143771,84.1135875,85.81361474,78.61888353,81.82399051,80.36248049,77.38026537,83.81087767,83.84393599,86.78747047,85.33259392,88.59980036,87.2726326,83.08351868,82.50846233,84.4269423,83.42940977,85.220721
34,83.68475771,82.75304261,81.96866951,83.59084877,85.62237809,82.85214927,85.37138804,88.56853728,85.10926669,82.16208442,84.36758993,87.35678314,81.88304455,84.19898403,87.54677887,83.47715883,85.60312897,84.70739863,84.38052771,84.36033486,84.59622911,86.47168664,82.30121179,83.06456689,86.44837375,81.03160726,83.17155854,84.50179092,84.59610334,82.94952324,85.51728587,82.46207532,82.80045383,83.78971029,82.4688575,83.2467744,81.13241134,84.89385647,82.01446402,81.37945385,86.31421177,83.80438112,84.61011693,85.76501998,82.89373718,85.65754344,82.93292559,86.68276723,86.06044712,88.92960603,83.43778217,86.53770755,82.79136238,86.9957576,82.28401028,81.5494745,80.28463166,79.80731602,84.67352663,83.61099834,85.61790838,82.55448231,81.28118997,84.48625655,82.75148053,85.32560293,84.95209661,88.26400059,85.27546553,88.14837004,86.45077032,82.64521875,85.51284799,86.19783916,83.52624643,83.26610469
35,75.71455635,78.29712682,78.00490312,77.08306337,80.48547138,79.09529921,76.82597514,82.93420463,79.67343989,76.78542984,80.18067398,83.77069901,71.50082065,82.10247279,82.95363599,74.48253374,84.55510475,80.48672588,78.0232215,78.67694238,78.90197519,81.62056143,74.2524723,74.33034357,80.50054301,76.62589347,72.94490941,78.01216834,80.82524345,84.32034866,82.3248115,86.77638768,74.58005698,75.42704646,77.36956002,78.20655806,85.36750346,82.13291493,84.63898909,74.90924872,78.01195192,79.65871967,80.07380551,80.90404343,78.01382212,82.45030532,82.26499128,80.60084575,81.26205893,84.51112336,78.71863909,81.961312,74.43082111,81.87704877,69.20313511,77.85003338,76.59739251,75.72548056,79.05255064,83.79056829,79.4529341,78.50409847,84.54687744,82.06332206,78.70184648,84.40046089,78.81560373,83.3477692,84.49375439,82.14732561,80.06289838,71.78518868,82.63030314,82.91049919,86.75737774,75.08897128
36,71.32958565,66.69403019,68.31006967,68.7802805,69.84656805,70.77715923,71.96646716,72.60313244,75.82771535,75.58966056,69.6225303,77.77412443,69.39087985,78.59810431,76.48035819,71.3919627,81.12474274,75.76044005,74.06125393,74.7456492,69.38153572,76.08058638,68.84934459,71.98819488,70.60036995,65.75907102,71.50584456,69.10940796,74.60722017,81.96062217,78.05061728,87.47094195,73.00441641,72.37604051,66.79797886,67.50575953,84.54427752,77.00942162,83.8076034,73.40640998,72.90151917,71.00974998,74.03207876,76.18460826,65.68106474,76.34885806,77.93706771,71.45081218,72.64830128,78.46969121,70.65978117,71.82972939,69.23815186,71.76554496,69.63504377,67.74525118,66.88421329,68.24293913,68.20065445,80.65487648,71.73516808,68.51281431,82.58217679,77.15054121,69.10414998,80.79069708,70.65829202,77.62087142,81.06105294,71.56445502,71.60841852,70.64865756,77.47714571,77.43675976,87.51545736,70.28343349
